id,focus,signal,slack,drag,confidence,score,lane
l001,diagnostic quality,35,33,6,25,166,watch
l002,review cost,35,34,6,55,198,watch
l003,safe rewrite,35,35,6,85,230,ship
l004,change width,35,36,18,25,112,watch
l005,diagnostic quality,35,37,18,55,144,watch
l006,review cost,35,38,18,85,176,watch
l007,safe rewrite,35,39,34,25,38,hold
l008,change width,35,40,34,55,70,hold
l009,diagnostic quality,35,41,34,85,102,watch
l010,review cost,60,42,6,25,259,ship
l011,safe rewrite,60,43,6,55,291,ship
l012,change width,60,44,6,85,323,ship
l013,diagnostic quality,60,45,18,25,205,ship
l014,review cost,60,46,18,55,237,ship
l015,safe rewrite,60,47,18,85,269,ship
l016,change width,60,48,34,25,131,watch
l017,diagnostic quality,60,32,34,55,129,watch
l018,review cost,60,33,34,85,161,watch
l019,safe rewrite,85,34,6,25,318,ship
l020,change width,85,35,6,55,350,ship
l021,diagnostic quality,85,36,6,85,382,ship
l022,review cost,85,37,18,25,264,ship
l023,safe rewrite,85,38,18,55,296,ship
l024,change width,85,39,18,85,328,ship
l025,diagnostic quality,85,40,34,25,190,watch
l026,review cost,85,41,34,55,222,ship
l027,safe rewrite,85,42,34,85,254,ship
